Unnamed: 0,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
3625,1,22,2,0,0,1,0,2,1,38,1
3626,0,29,0,0,0,0,0,6,0,282,1
3627,1,30,0,0,0,0,0,0,1,38,0
3628,0,45,1,1,0,0,0,3,1,38,1
3629,1,24,2,0,0,0,0,2,0,160,0
3630,0,31,0,1,0,0,0,4,0,150,1
3631,0,56,1,1,0,0,0,0,1,38,0
3633,0,24,2,0,0,4,0,14,0,162,1
3634,0,38,0,0,0,0,0,11,0,147,0
3635,0,51,1,0,0,0,0,22,0,388,1
3636,0,22,2,1,0,0,0,0,0,3,0
3637,0,28,0,0,0,0,0,5,1,388,0
3638,0,47,1,0,0,0,1,19,0,282,1
3639,0,51,1,0,0,0,0,0,1,380,1
3640,0,25,0,1,0,0,0,1,1,38,0
3641,0,53,1,0,0,0,0,1,0,124,0
3642,0,30,0,0,0,0,0,0,0,166,0
3643,0,33,0,1,0,0,0,0,0,282,1
3644,0,35,0,0,0,0,0,5,0,10,1
3645,1,33,0,0,0,0,0,0,0,203,0
3647,0,59,1,0,0,0,0,1,1,38,0
3649,1,33,0,1,0,0,0,1,0,388,0
3650,0,27,0,0,0,0,0,2,0,388,1
3651,1,29,0,0,0,0,0,9,0,223,1
3653,0,24,2,0,0,0,3,3,0,12,1
3654,0,43,0,0,0,0,0,5,0,243,0
3655,0,37,0,0,0,0,0,11,1,38,1
3656,0,53,1,0,0,0,0,13,0,244,0
3658,0,26,0,0,0,0,0,4,0,250,1
3659,1,30,0,1,0,0,0,1,1,217,0
3660,0,27,0,0,0,0,0,6,0,130,1
3661,0,39,0,1,0,0,0,9,0,282,1
3662,0,37,0,1,0,0,0,4,1,19,1
3663,0,22,2,1,0,0,0,3,1,38,1
3664,0,25,0,1,0,0,0,0,0,274,0
3665,0,26,0,0,0,0,0,1,0,388,0
3666,1,28,0,1,0,0,0,0,1,87,0
3667,0,25,0,0,0,0,0,0,1,38,1
3668,0,58,1,1,0,0,0,1,0,388,0
3669,1,29,0,1,0,0,0,1,1,123,1
3670,0,33,0,0,0,0,0,8,0,12,0
3671,0,38,0,0,0,0,0,0,0,388,0
3672,0,38,0,1,0,0,0,2,0,274,0
3673,0,59,1,0,0,0,0,22,0,155,1
3674,0,29,0,0,0,0,0,4,1,38,1
3676,0,53,1,1,0,0,0,0,1,38,1
3677,0,33,0,0,0,0,0,2,0,7,1
3678,0,58,1,1,0,0,0,1,1,38,0
3681,0,53,1,1,0,0,0,2,0,132,0
3682,0,32,0,1,0,0,0,0,1,216,1
3683,0,35,0,0,0,0,0,6,0,378,1
3684,0,39,0,1,0,0,0,1,0,388,0
3685,0,36,0,0,0,0,0,1,1,129,0
3686,1,42,0,1,0,0,0,5,1,388,1
3687,0,37,0,0,0,0,0,0,1,360,0
3688,0,39,0,1,0,0,0,0,0,158,0
3689,1,52,1,1,0,0,0,3,1,123,0
3690,0,60,1,0,0,0,0,1,1,38,0
3691,0,37,0,0,0,0,0,2,1,19,0
3692,0,42,0,1,0,0,0,4,0,52,1
3694,0,23,2,0,0,0,0,6,0,282,1
3695,1,42,0,0,0,0,0,0,1,91,1
3697,0,28,0,0,0,0,0,5,0,282,0
3698,0,38,0,1,0,0,0,12,0,168,0
3699,1,43,0,0,0,0,0,2,0,166,1
3700,0,42,0,0,0,0,0,0,0,149,0
3701,1,25,0,1,0,0,0,0,1,38,0
3702,0,32,0,0,0,0,0,7,0,162,1
3703,0,21,2,0,0,0,0,0,0,302,1
3704,1,35,0,1,0,0,0,1,1,38,0
3705,0,37,0,1,0,0,0,0,0,52,0
3706,1,33,0,0,0,0,0,2,0,136,0
3707,1,51,1,1,0,0,0,4,0,388,0
3708,0,39,0,1,0,0,0,3,0,286,0
3709,0,35,0,0,0,0,0,5,1,382,1
3710,0,40,0,0,0,0,0,3,0,149,0
3711,0,32,0,0,0,0,0,17,0,282,1
3713,0,32,0,1,0,0,0,3,0,250,1
3714,0,37,0,0,0,0,0,0,1,38,0
3715,0,32,0,0,0,0,0,10,0,154,1
3716,0,47,1,1,0,0,0,5,1,380,1
3717,1,23,2,1,0,0,0,0,1,233,0
3718,0,63,1,1,0,0,0,10,0,74,1
3719,0,38,0,0,0,1,0,16,0,244,1
3720,0,32,0,0,0,0,0,6,1,38,1
3721,0,31,0,0,0,0,0,4,0,340,1
3722,0,23,2,0,0,0,0,0,0,105,0
3723,0,38,0,0,0,0,0,1,1,213,0
3724,1,47,1,1,0,0,0,0,1,38,0
3725,0,33,0,1,0,0,0,1,0,388,1
3726,0,22,2,1,0,0,0,1,0,162,0
3728,0,40,0,1,0,0,0,0,1,38,1
3729,0,36,0,0,10,0,0,14,0,52,1
3730,1,65,1,1,0,0,0,0,1,92,0
3732,1,22,2,0,0,0,0,0,1,38,0
3733,0,34,0,0,0,0,0,0,1,91,0
3734,1,38,0,0,0,0,0,0,0,154,0
3735,1,26,0,1,0,0,0,4,0,265,1
3736,0,20,2,0,0,0,0,0,1,38,1
3737,0,49,1,0,0,0,0,0,0,302,0
3739,0,52,1,1,0,0,0,2,0,166,1
3740,0,25,0,0,0,0,0,2,1,38,1
3741,0,34,0,0,0,0,0,5,0,2,0
3742,0,33,0,0,0,0,0,1,1,38,1
3743,0,21,2,0,0,1,2,1,0,65,0
3744,0,46,1,0,0,0,0,9,0,219,0
3746,0,57,1,1,0,0,0,1,1,92,0
3747,0,22,2,0,0,0,1,2,0,282,1
3748,1,48,1,1,0,0,0,1,1,123,1
3749,0,40,0,0,0,0,0,21,0,148,0
3750,1,30,0,0,0,0,0,1,0,388,0
3751,0,21,2,1,0,1,0,4,1,38,1
3752,1,39,0,0,0,2,0,22,0,282,1
3754,1,33,0,1,0,0,0,0,1,253,1
3755,0,24,2,0,0,0,0,0,0,13,0
3756,0,43,0,0,0,0,0,0,0,72,1
3757,1,45,1,1,0,0,0,0,1,38,0
3758,0,51,1,0,0,0,0,3,0,95,0
3760,0,31,0,0,0,0,0,9,1,38,1
3761,0,27,0,1,0,0,0,0,1,38,0
3762,0,32,0,0,0,0,0,1,0,388,0
3763,0,49,1,1,0,0,0,0,1,92,0
3764,0,29,0,0,0,0,0,2,0,166,0
3765,0,23,2,0,0,1,0,2,0,19,1
3766,0,30,0,0,0,0,0,6,1,38,0
3768,0,30,0,1,0,0,0,0,1,92,0
3769,0,34,0,0,0,0,0,13,0,265,1
3771,0,33,0,0,0,0,0,4,0,154,0
3772,0,28,0,0,0,0,0,1,1,38,0
3773,0,29,0,0,0,0,0,1,0,333,0
3774,0,38,0,1,0,0,0,0,1,90,0
3775,0,37,0,1,0,0,0,0,0,149,0
3776,1,33,0,1,0,0,0,0,1,92,1
3777,0,30,0,0,0,0,0,0,0,3,0
3778,0,51,1,0,1,0,1,19,0,155,0
3779,0,65,1,0,0,0,0,7,1,253,0
3780,1,32,0,0,0,0,0,1,1,38,0
3781,0,38,0,1,0,0,0,5,0,166,1
3782,0,35,0,0,0,0,0,1,0,226,0
3783,0,57,1,1,0,0,0,1,0,7,0
3784,0,26,0,1,0,0,0,1,0,388,0
3786,1,36,0,0,2,0,0,4,1,38,1
3787,1,33,0,0,0,0,0,2,0,222,1
3788,0,35,0,1,0,0,0,3,0,282,1
3789,0,33,0,0,0,0,0,0,0,162,0
3790,0,47,1,1,0,0,0,0,1,38,0
3791,1,53,1,0,0,0,0,0,1,38,0
3793,0,35,0,1,0,0,0,1,1,26,1
3794,1,36,0,0,0,0,0,1,0,282,1
3795,1,25,0,1,0,0,0,0,1,38,0
3796,0,52,1,0,0,0,0,10,0,150,0
3799,0,51,1,1,0,0,0,6,0,282,1
3800,0,24,2,0,0,0,4,8,0,162,1
3801,0,32,0,1,0,0,0,0,0,261,1
3802,0,43,0,0,0,0,0,8,0,155,1
3803,0,45,1,0,1,0,1,20,1,388,0
3804,0,42,0,0,0,0,0,10,1,122,1
3805,0,22,2,0,0,0,0,1,0,166,1
3806,0,49,1,0,0,0,0,4,0,282,0
3807,0,42,0,0,0,0,0,0,0,274,1
3808,0,40,0,1,0,0,0,0,1,216,1
3809,0,25,0,0,0,1,0,2,0,13,1
3810,0,25,0,1,0,0,0,0,1,380,1
3811,0,23,2,0,0,0,0,0,0,149,0
3812,0,21,2,1,0,0,0,2,0,154,1
3813,0,31,0,1,0,0,0,3,1,38,0
3814,1,28,0,0,0,0,0,0,1,38,0
3815,0,24,2,0,0,0,0,11,0,166,1
3816,0,45,1,1,0,0,0,0,0,30,0
3817,0,23,2,0,0,0,0,2,1,38,1
3818,0,39,0,0,0,0,0,7,0,19,1
3820,0,24,2,0,0,1,0,1,0,166,0
3821,0,46,1,1,0,0,0,1,0,388,0
3822,0,47,1,1,0,0,0,3,0,302,0
3824,0,22,2,0,0,0,1,1,1,253,1
3825,1,34,0,1,0,0,0,0,1,38,0
3826,0,33,0,1,0,0,0,0,1,123,1
3828,0,29,0,0,0,0,1,16,0,158,1
3829,0,34,0,0,0,0,0,3,1,38,0
3831,0,29,0,0,0,0,0,0,1,38,0
3832,1,25,0,1,0,0,0,2,1,366,1
3833,0,34,0,1,0,0,0,16,0,149,1
3834,1,55,1,0,0,0,0,1,0,219,0
3835,0,27,0,0,0,0,0,0,0,19,1
3836,0,26,0,0,0,0,0,0,1,388,0
3837,0,39,0,0,2,2,1,19,0,124,1
3838,0,24,2,0,0,0,0,1,0,283,0
3839,0,29,0,1,0,0,0,0,1,38,0
3841,0,50,1,0,0,0,0,13,0,166,1
3842,0,25,0,0,0,0,0,2,0,166,1
3843,0,31,0,0,0,0,0,4,0,388,1
3844,0,31,0,0,0,0,0,0,1,38,0
3845,0,26,0,1,1,0,0,2,0,281,0
3846,0,54,1,1,0,0,0,2,0,388,0
3847,0,33,0,0,0,0,0,14,0,282,1
3848,0,22,2,0,0,0,0,0,1,38,1
3849,0,35,0,0,0,1,0,8,0,124,0
3850,1,30,0,0,0,0,0,4,0,388,1
3851,0,25,0,0,0,0,0,0,0,154,0
3852,0,25,0,0,0,0,0,0,0,101,0
3853,0,44,0,0,0,0,0,0,0,275,1
3854,1,29,0,1,0,0,0,2,0,378,1
3855,0,46,1,1,0,0,0,2,0,388,1
3856,0,53,1,1,0,0,0,0,1,38,0
3857,0,24,2,0,0,0,0,2,0,124,1
3858,1,52,1,0,0,0,0,2,0,282,1
3859,0,27,0,0,0,0,0,0,1,38,1
3860,0,41,0,1,0,0,0,0,0,149,0
3861,1,21,2,0,0,0,0,0,0,166,1
3862,0,24,2,1,0,0,0,1,0,266,0
3864,0,23,2,1,0,0,0,0,1,38,0
3865,0,42,0,0,0,0,0,0,0,124,0
3868,0,24,2,0,5,0,0,5,0,52,1
3869,0,26,0,0,0,0,0,4,0,162,1
3870,0,50,1,1,0,0,0,9,0,58,1
3871,1,32,0,0,0,0,0,3,1,44,0
3872,0,40,0,0,0,0,0,13,0,388,0
3875,0,27,0,0,0,0,0,2,0,180,0
3876,0,23,2,1,0,0,0,0,0,265,1
3877,0,37,0,0,0,0,0,22,1,388,1
3878,0,32,0,0,0,0,0,1,1,90,1
3880,0,52,1,1,0,0,0,4,1,383,1
3881,0,29,0,1,0,0,0,2,0,149,0
3883,0,49,1,0,0,0,0,0,1,234,0
3884,0,50,1,1,0,0,0,0,0,186,0
3885,0,26,0,1,0,0,0,2,0,2,1
3886,1,34,0,1,0,0,0,0,0,237,1
3887,1,28,0,1,0,0,0,1,0,388,0
3890,0,30,0,0,0,0,0,0,0,154,1
3891,0,24,2,0,0,0,0,3,0,52,1
3892,0,25,0,0,0,0,0,0,1,38,1
3893,0,25,0,0,0,0,0,4,1,38,1
3894,0,45,1,1,0,0,0,2,0,282,0
3895,0,26,0,1,0,0,0,1,0,237,1
3896,0,37,0,0,0,0,0,2,0,189,0
3897,0,24,2,0,0,0,0,0,1,38,0
3898,0,40,0,1,0,0,0,2,1,388,0
3900,1,33,0,0,0,0,0,0,0,3,0
3902,0,53,1,0,0,0,0,18,0,388,0
3903,0,55,1,0,0,0,0,0,1,380,0
3905,0,30,0,0,0,0,0,6,0,12,1
3906,0,21,2,0,0,0,0,1,0,388,1
3907,0,55,1,1,0,0,0,0,1,38,0
3908,0,22,2,1,0,0,0,1,0,388,1
3909,1,23,2,0,0,0,0,1,0,388,0
3912,0,57,1,1,0,0,0,9,0,282,1
3913,0,33,0,1,0,0,0,0,1,64,1
3914,0,32,0,1,0,0,0,2,0,13,0
3915,0,47,1,1,0,0,0,3,0,388,0
3916,0,51,1,1,0,0,0,6,1,380,1
3917,0,22,2,0,0,1,0,1,0,55,0
3918,0,47,1,1,0,0,0,2,0,98,0
3919,0,28,0,1,0,0,0,1,0,282,1
3921,0,28,0,0,0,0,0,5,0,166,0
3922,1,44,0,1,0,0,0,1,1,38,1
3923,0,25,0,0,0,0,0,0,0,149,1
3924,0,34,0,0,0,0,0,4,1,38,0
3925,0,65,1,1,0,0,0,0,1,92,0
3926,0,33,0,1,0,0,0,5,0,124,1
3927,1,23,2,1,0,0,0,0,1,38,0
3928,1,44,0,1,0,0,0,0,1,38,0
3930,0,24,2,0,0,0,0,1,1,38,0
3931,0,51,1,1,0,0,0,1,1,38,0
3932,1,21,2,0,0,0,0,0,0,44,1
3933,0,39,0,1,0,0,0,6,0,388,0
3934,0,29,0,0,0,0,0,29,0,226,1
3935,0,24,2,1,0,0,0,1,0,12,0
3936,1,23,2,0,0,0,0,0,0,261,1
3937,0,31,0,0,0,0,2,11,0,237,1
3938,1,35,0,0,0,0,0,0,1,217,0
3939,0,30,0,0,0,0,0,0,0,166,0
3941,1,39,0,0,0,0,0,4,0,12,0
3943,0,51,1,1,0,0,0,0,1,123,0
3944,0,22,2,1,0,0,1,1,0,388,0
3945,0,29,0,1,0,0,0,2,0,388,0
3947,0,32,0,1,0,0,0,6,0,33,1
3948,0,33,0,1,0,0,0,3,1,38,1
3949,0,58,1,1,0,0,0,5,0,166,1
3950,0,54,1,0,0,0,0,0,0,11,0
3952,0,33,0,0,0,0,0,2,0,311,1
3954,0,48,1,0,0,0,0,10,0,166,0
3955,0,23,2,0,0,0,0,0,1,38,0
3956,0,23,2,1,0,0,0,2,0,166,1
3957,0,47,1,0,0,0,0,1,1,38,0
3958,0,21,2,0,0,0,0,0,0,166,0
3959,0,29,0,0,0,0,0,0,1,38,1
3960,0,48,1,1,0,0,0,2,0,388,0
3961,0,37,0,1,0,0,0,4,1,38,1
3962,0,50,1,1,0,0,0,3,0,149,0
3963,0,19,2,0,0,0,0,3,0,53,1
3965,0,49,1,0,2,0,0,13,0,124,0
3966,0,58,1,1,0,0,0,2,0,302,0
3967,0,31,0,0,0,0,0,6,0,282,0
3968,0,23,2,0,0,0,2,1,1,38,0
3969,1,23,2,0,0,0,0,0,0,12,1
3970,0,31,0,1,0,0,0,17,0,290,1
3971,0,33,0,0,0,0,0,0,0,388,1
3972,0,57,1,1,0,0,0,6,0,166,0
3973,1,31,0,1,0,0,0,0,1,38,0
3974,0,57,1,0,0,0,0,19,0,282,0
3975,0,57,1,1,0,0,0,12,1,88,0
3976,0,29,0,0,0,0,0,6,1,38,1
3977,0,30,0,0,0,0,0,0,1,38,1
3978,0,45,1,0,0,0,0,11,0,150,0
3979,0,42,0,1,0,0,0,0,0,340,0
3980,0,48,1,0,0,0,0,7,0,65,0
3981,0,29,0,0,0,2,0,12,0,340,1
3983,1,28,0,1,0,0,0,0,0,124,0
3985,0,25,0,0,0,0,0,1,1,38,1
3986,1,34,0,1,0,0,0,3,1,38,0
3989,0,27,0,0,0,0,0,0,0,340,0
3990,0,39,0,0,0,0,0,4,0,8,0
3992,0,27,0,0,0,0,0,4,0,388,1
3993,0,30,0,1,0,0,1,7,0,98,1
3994,0,31,0,0,3,0,1,15,1,38,1
3995,0,20,2,0,0,0,1,1,1,19,1
3996,0,26,0,1,0,0,0,2,0,12,1
3999,0,34,0,1,0,0,0,0,0,159,1
4000,0,27,0,1,0,0,0,0,1,38,0
4002,0,29,0,0,0,0,0,4,0,154,0
4003,0,27,0,0,0,0,0,7,0,124,0
4004,1,24,2,1,0,0,0,0,0,378,0
4005,0,29,0,0,0,0,0,0,0,124,1
4006,0,20,2,1,0,0,0,0,0,67,0
4007,1,23,2,1,0,0,0,0,0,282,0
4008,1,48,1,0,0,0,0,0,1,92,0
4009,0,34,0,0,0,0,0,0,1,123,1
4010,0,46,1,0,0,0,0,1,1,38,1
4011,1,41,0,1,0,0,0,3,0,124,0
4012,0,26,0,0,0,0,0,3,0,102,1
4013,0,37,0,0,0,0,0,11,0,154,1
4016,1,22,2,1,0,0,0,2,0,388,0
4017,0,32,0,0,0,0,0,7,0,154,0
4018,0,44,0,0,0,0,0,0,1,91,0
4020,0,60,1,0,0,0,0,3,1,88,0
4021,0,49,1,1,0,0,0,0,0,282,0
4023,0,30,0,0,0,0,0,10,1,38,1
4024,0,52,1,1,0,0,0,0,0,197,0
4026,0,34,0,0,0,0,0,0,0,243,0
4027,0,55,1,0,0,0,0,5,0,150,1
4029,0,33,0,0,0,0,0,0,1,303,0
4030,0,22,2,0,0,0,0,0,0,281,1
4031,1,27,0,0,0,0,0,0,1,26,0
4032,0,20,2,0,0,0,2,0,0,378,1
4033,0,33,0,1,0,0,0,0,0,48,0
4034,0,26,0,0,0,0,0,0,1,38,0
4035,0,29,0,0,0,0,0,0,1,96,0
4036,0,32,0,0,0,0,0,1,1,123,0
4037,0,37,0,1,0,0,0,4,1,38,0
4038,0,31,0,0,0,0,0,15,0,388,0
4039,0,29,0,0,0,0,0,6,0,124,1
4040,0,31,0,0,0,0,0,6,0,388,0
4041,1,36,0,1,0,0,0,2,0,7,0
4043,1,37,0,0,0,0,0,1,0,60,0
4044,0,34,0,1,0,0,0,5,1,216,1
4045,0,20,2,1,0,0,0,1,1,26,1
4047,0,24,2,1,0,0,2,8,0,155,1
4048,0,29,0,0,0,1,0,8,1,38,1
4049,1,45,1,0,0,0,0,1,0,124,0
4050,0,34,0,1,0,0,0,2,0,388,1
4051,0,70,1,0,0,0,0,0,1,123,0
4053,0,23,2,0,1,0,0,4,0,388,0
4054,0,27,0,1,0,0,0,5,1,122,0
4055,0,44,0,1,0,0,0,6,0,166,1
4057,0,26,0,0,0,0,0,0,1,38,0
4058,1,23,2,1,0,0,0,2,1,38,0
4059,0,27,0,0,0,0,0,3,0,388,1
4060,1,46,1,1,0,0,0,1,0,147,0
4061,1,27,0,0,1,0,0,1,0,388,0
4062,0,45,1,1,0,0,0,7,0,148,0
4063,0,42,0,0,0,0,0,1,1,388,0
4064,1,24,2,1,0,1,0,3,1,38,1
4065,0,20,2,0,1,1,1,2,0,388,1
4066,0,49,1,1,0,0,0,3,0,282,0
4068,0,29,0,0,0,0,0,0,0,65,0
4069,1,52,1,1,0,0,0,1,0,44,0
4070,0,37,0,0,0,0,0,4,1,38,1
4071,0,26,0,0,0,0,0,1,1,38,0
4072,0,53,1,0,0,0,0,15,0,154,1
4073,0,47,1,0,0,0,0,1,0,388,0
4074,0,38,0,0,0,0,0,0,1,129,1
4075,0,25,0,0,0,0,0,1,0,282,0
4076,0,21,2,0,1,0,0,1,0,52,1
4077,0,48,1,0,0,0,0,0,1,38,0
4079,1,24,2,0,0,0,0,0,0,378,0
4080,0,22,2,0,0,0,0,0,0,55,1
4082,0,38,0,1,0,0,0,2,1,38,0
4083,0,23,2,0,0,0,0,0,0,149,1
4084,0,54,1,0,0,0,0,2,1,38,0
4085,0,24,2,0,0,0,0,1,0,388,0
4086,1,44,0,1,0,0,0,0,1,118,1
4088,0,64,1,1,0,0,0,0,1,213,0
4089,0,38,0,1,0,0,0,5,1,156,1
4090,1,45,1,0,0,0,0,0,1,38,0
4091,0,49,1,0,0,0,0,1,0,166,0
4093,0,33,0,0,0,0,0,0,1,38,0
4094,0,44,0,0,0,0,0,2,0,184,0
4095,0,51,1,0,0,0,0,3,0,388,0
4096,0,50,1,0,0,0,0,0,0,282,0
4097,0,33,0,1,0,2,0,2,1,380,0
4098,1,54,1,1,0,0,0,0,1,38,0
4099,0,28,0,0,0,0,0,3,0,281,1
4101,0,42,0,0,0,0,0,17,1,388,1
4102,0,34,0,1,0,0,0,3,0,124,0
4103,0,38,0,1,0,0,0,2,0,74,1
4104,0,21,2,0,0,0,0,1,0,46,1
4105,0,33,0,0,0,0,0,5,0,154,0
4106,0,32,0,0,0,0,1,9,1,388,1
4107,0,45,1,1,0,0,0,1,1,38,0
4108,0,30,0,1,0,0,0,1,0,274,1
4109,1,29,0,0,0,0,0,0,0,3,0
4111,1,51,1,1,0,0,0,0,1,38,1
4112,1,28,0,0,0,0,0,0,0,12,0
4113,0,27,0,1,0,0,0,1,0,281,0
4114,0,28,0,0,0,0,0,16,0,274,1
4115,1,30,0,0,0,0,0,0,0,169,0
4116,0,32,0,0,0,0,0,0,1,38,0
4117,0,27,0,1,0,0,0,5,0,166,0
4118,0,21,2,0,0,0,0,1,0,44,1
4119,0,21,2,0,0,0,0,0,0,58,0
4120,1,34,0,1,0,0,0,0,0,339,1
4121,0,24,2,0,0,0,0,7,0,76,1
4122,0,32,0,1,0,0,0,0,1,122,0
4123,1,38,0,1,0,0,0,5,0,388,1
4124,0,56,1,0,0,0,0,3,1,388,0
4125,1,44,0,0,0,0,0,0,1,38,0
4126,0,31,0,0,0,0,0,1,1,96,1
4127,1,25,0,1,0,0,0,6,0,388,0
4128,1,20,2,0,0,0,0,0,1,38,0
4129,0,35,0,0,0,0,0,1,1,38,0
4130,0,33,0,0,0,0,0,1,0,3,1
4131,0,24,2,0,0,0,0,0,1,38,0
4132,1,40,0,0,0,0,0,2,1,388,0
4133,0,27,0,0,0,0,0,9,0,237,1
4135,0,38,0,0,0,0,0,9,0,166,1
4136,0,20,2,1,0,0,1,0,0,163,1
4137,0,30,0,0,0,0,0,9,0,124,1
4138,0,36,0,1,0,0,0,9,0,388,1
4139,0,23,2,0,0,0,0,2,1,380,1
4140,0,39,0,0,0,0,0,21,0,124,1
4142,0,29,0,1,0,0,0,3,0,219,1
4143,0,58,1,1,0,0,0,2,1,380,1
4144,0,23,2,0,0,0,1,2,0,166,0
4145,0,23,2,1,0,0,0,3,1,216,1
4146,1,68,1,0,0,0,0,5,0,282,0
4147,1,26,0,1,0,0,0,2,1,38,0
4148,0,51,1,0,0,0,0,0,0,282,1
4149,0,25,0,0,0,0,0,0,1,38,0
4150,0,40,0,0,0,0,0,5,0,154,1
4151,0,51,1,0,0,0,0,14,0,388,0
4152,0,27,0,0,0,0,0,2,1,296,1
4153,0,49,1,0,0,0,0,11,1,383,1
4154,0,36,0,0,0,0,0,0,1,38,0
4156,0,20,2,0,0,0,0,0,0,54,0
4157,0,21,2,0,0,0,0,2,0,282,1
4158,1,31,0,0,0,0,0,0,0,3,0
4159,0,57,1,0,0,0,0,0,1,38,0
4160,1,61,1,1,0,0,0,8,0,302,1
4161,0,35,0,0,0,0,0,3,0,58,1
4162,0,54,1,0,0,0,0,3,0,388,1
4163,0,39,0,1,0,0,0,0,0,282,0
4164,0,24,2,0,0,1,0,1,0,282,0
4165,1,29,0,0,0,0,0,0,0,7,1
4166,0,48,1,0,0,0,1,8,0,282,1
4167,0,30,0,0,0,0,1,6,1,303,1
4168,0,26,0,0,0,1,0,10,0,282,1
4170,0,37,0,0,0,0,0,12,0,219,1
4171,0,26,0,0,0,0,0,4,0,55,1
4172,0,29,0,0,0,0,0,7,1,216,1
4173,0,26,0,0,0,0,0,1,1,382,1
4174,0,60,1,0,0,0,0,2,0,282,0
4175,0,27,0,1,0,0,0,2,0,248,1
4177,0,22,2,1,0,0,1,1,0,226,0
4178,0,28,0,0,0,0,0,3,0,388,0
4179,0,33,0,0,0,0,0,13,0,65,1
4180,0,28,0,0,0,0,0,2,0,388,0
4181,0,55,1,1,0,0,0,0,1,38,1
4182,0,21,2,0,0,1,0,6,0,59,1
4183,0,28,0,0,0,0,0,2,0,179,1
4184,1,22,2,0,0,0,0,0,1,38,0
4185,1,29,0,1,0,0,0,6,0,282,1
4187,0,24,2,0,0,0,0,2,1,360,1
4188,0,50,1,0,0,0,0,12,0,282,1
4189,0,24,2,0,0,0,0,1,1,38,1
4190,0,47,1,0,0,0,0,1,0,388,0
4192,0,54,1,1,0,0,0,6,0,19,0
4193,1,42,0,1,0,0,0,0,1,38,0
4194,0,35,0,1,0,0,0,5,0,84,0
4195,0,30,0,0,0,0,0,0,0,124,1
4196,0,53,1,1,0,0,0,1,0,98,0
4197,1,31,0,0,0,0,0,2,1,128,0
4200,0,31,0,0,0,0,0,0,0,219,1
4201,0,23,2,0,0,0,0,4,0,166,0
4202,0,47,1,0,0,0,0,9,0,150,0
4205,0,24,2,0,0,1,0,9,1,213,1
4206,1,22,2,0,0,1,0,2,0,7,0
4207,0,45,1,0,0,0,0,1,1,253,0
4208,1,30,0,0,0,0,0,2,0,166,0
4209,0,30,0,0,0,0,0,5,1,388,1
4211,1,43,0,1,0,0,0,22,1,354,1
4212,0,50,1,0,0,0,0,0,1,38,0
4213,1,24,2,0,0,0,0,2,0,275,1
4214,1,42,0,1,0,0,0,3,0,143,0
4215,1,29,0,1,0,0,0,1,0,166,1
4217,0,31,0,0,0,0,0,0,1,26,0
4218,0,25,0,0,0,0,0,5,0,388,1
4219,0,36,0,0,0,0,0,4,0,7,0
4220,0,24,2,0,0,0,0,1,1,194,1
4221,0,28,0,1,0,0,0,5,0,124,0
4222,0,31,0,1,0,0,0,0,1,38,1
4223,0,23,2,0,0,0,0,0,0,13,0
4224,0,29,0,1,0,0,0,4,1,380,1
4225,0,51,1,0,0,0,0,11,1,217,1
4226,0,34,0,0,0,0,0,1,0,219,0
4227,0,29,0,0,0,0,0,12,0,124,1
4228,0,39,0,0,0,1,0,13,0,282,1
4229,1,36,0,0,0,0,0,0,1,58,0
4230,0,59,1,0,0,0,0,15,1,388,1
4231,0,23,2,0,0,0,2,3,0,162,1
4232,0,31,0,0,0,0,0,15,0,154,0
4233,0,53,1,1,0,0,0,0,1,303,0
4234,0,34,0,0,0,0,0,12,0,362,0
4235,1,63,1,0,0,0,0,1,0,281,0
4236,0,21,2,0,0,0,0,0,0,340,1
4237,1,21,2,0,0,0,0,0,0,265,1
4238,0,47,1,1,0,0,0,28,0,74,1
4239,0,34,0,0,0,0,0,7,0,282,1
4241,0,58,1,1,0,0,0,4,0,155,1
4242,1,40,0,0,0,0,0,4,0,162,1
4243,0,36,0,0,3,0,0,16,0,388,1
4244,1,23,2,0,0,0,0,0,1,38,0
4245,0,34,0,0,0,0,0,5,0,261,1
4246,0,56,1,1,0,0,0,13,0,388,0
4247,1,52,1,1,0,0,0,0,0,7,0
4248,0,56,1,0,0,0,0,0,0,139,0
4249,1,37,0,0,0,0,0,0,1,128,0
4250,1,50,1,1,0,0,0,0,1,38,0
4251,0,25,0,0,0,0,0,1,0,166,1
4252,0,22,2,0,0,0,0,0,0,282,1
4253,1,43,0,1,0,0,0,0,1,38,1
4254,0,30,0,1,0,0,0,1,1,38,0
4255,0,29,0,0,0,0,0,0,0,45,0
4256,0,24,2,1,0,0,0,0,0,219,0
4257,0,29,0,0,0,0,0,7,1,38,1
4259,1,24,2,1,0,0,0,0,0,274,0
4260,1,74,1,0,0,0,0,0,0,155,0
4261,0,27,0,0,0,0,1,8,1,388,1
4262,0,37,0,0,0,0,0,1,0,219,1
4264,0,29,0,1,0,0,0,5,0,124,0
4266,1,35,0,0,0,0,0,5,0,203,0
4267,0,29,0,0,0,0,0,1,1,38,1
4268,0,36,0,1,0,0,0,1,0,388,0
4270,0,26,0,1,0,0,0,2,0,65,0
4272,1,26,0,0,0,0,0,1,0,388,0
4273,1,39,0,1,0,1,0,11,0,155,1
4274,0,22,2,0,0,1,0,3,0,166,1
4275,0,28,0,1,0,0,0,0,0,166,0
